,id,scope_item_id,staff,type,total,total_by_staff
54495,6707,2,767.0,Déclaration,9.39,0.012242503259452413
54496,6707,3,767.0,Déclaration,0.0,0.0
54497,6707,4,767.0,Déclaration,145.42,0.18959582790091262
54498,6707,5,767.0,Déclaration,0.0,0.0
54499,6707,6,767.0,Déclaration,2090.21,2.7251760104302476
54554,6718,1,1470.0,Déclaration,7596.0,5.16734693877551
54555,6718,2,1470.0,Déclaration,1037.0,0.7054421768707483
54556,6718,3,1470.0,Déclaration,5769.0,3.9244897959183676
54557,6718,4,1470.0,Déclaration,1947.0,1.3244897959183672
54558,6718,5,1470.0,Déclaration,0.0,0.0
54559,6718,6,1470.0,Déclaration,1867.0,1.2700680272108844
54560,6718,7,1470.0,Déclaration,0.0,0.0
54561,6718,8,1470.0,Déclaration,2387.0,1.6238095238095238
54562,6718,9,1470.0,Déclaration,222926.0,151.6503401360544
54563,6718,10,1470.0,Déclaration,781.0,0.5312925170068027
54564,6718,11,1470.0,Déclaration,1517.0,1.0319727891156463
54565,6718,12,1470.0,Déclaration,47420.0,32.25850340136054
54566,6718,13,1470.0,Déclaration,337.0,0.22925170068027212
54567,6718,14,1470.0,Déclaration,0.0,0.0
54568,6718,15,1470.0,Déclaration,372.0,0.2530612244897959
54569,6718,16,1470.0,Déclaration,285.0,0.19387755102040816
54570,6718,17,1470.0,Déclaration,2575.0,1.751700680272109
54571,6718,18,1470.0,Déclaration,43496848.0,29589.692517006803
54572,6718,19,1470.0,Déclaration,40882.0,27.810884353741496
54573,6718,20,1470.0,Déclaration,0.0,0.0
54574,6718,21,1470.0,Déclaration,0.0,0.0
54575,6718,22,1470.0,Déclaration,4163.0,2.831972789115646
54576,6718,23,1470.0,Déclaration,0.0,0.0
54577,6719,1,1000.0,Déclaration,1218.9,1.2189
54578,6719,2,1000.0,Déclaration,160.8,0.1608
54579,6719,3,1000.0,Déclaration,0.0,0.0
54580,6719,4,1000.0,Déclaration,79.0,0.079
54581,6719,5,1000.0,Déclaration,0.0,0.0
54582,6719,6,1000.0,Déclaration,283.0,0.283
54583,6719,7,1000.0,Déclaration,0.0,0.0
54844,6764,1,570.0,Déclaration,688.76,1.2083508771929825
54845,6764,2,570.0,Déclaration,354.97,0.6227543859649123
54846,6764,3,570.0,Déclaration,0.0,0.0
54847,6764,4,570.0,Déclaration,15.59,0.027350877192982456
54848,6764,5,570.0,Déclaration,0.0,0.0
54849,6764,6,570.0,Déclaration,322.93,0.5665438596491228
54946,6770,1,1700.0,Déclaration,1267.0,0.7452941176470588
54947,6770,2,1700.0,Déclaration,58.0,0.03411764705882353
54948,6770,3,1700.0,Déclaration,0.0,0.0
54949,6770,4,1700.0,Déclaration,181.0,0.10647058823529412
54950,6770,5,1700.0,Déclaration,0.0,0.0
54951,6770,6,1700.0,Déclaration,658.0,0.3870588235294118
54952,6770,7,1700.0,Déclaration,0.0,0.0
54985,6779,1,550.0,Déclaration,324.5,0.59
54986,6779,2,550.0,Déclaration,0.0,0.0
54987,6779,3,550.0,Déclaration,0.0,0.0
54988,6779,4,550.0,Déclaration,0.0,0.0
54989,6779,5,550.0,Déclaration,0.0,0.0
54990,6779,6,550.0,Déclaration,4145.0,7.536363636363636
54991,6779,7,550.0,Déclaration,0.0,0.0
54992,6779,8,550.0,Déclaration,1900.0,3.4545454545454546
54993,6779,9,550.0,Déclaration,3089167.0,5616.667272727273
54994,6779,10,550.0,Déclaration,6424.0,11.68
54995,6779,11,550.0,Déclaration,849.0,1.5436363636363637
54996,6779,12,550.0,Déclaration,0.0,0.0
54997,6779,13,550.0,Déclaration,0.0,0.0
54998,6779,14,550.0,Déclaration,0.0,0.0
54999,6779,15,550.0,Déclaration,0.0,0.0
55000,6779,16,550.0,Déclaration,7.0,0.012727272727272728
55001,6779,17,550.0,Déclaration,0.0,0.0
55002,6779,18,550.0,Déclaration,0.0,0.0
55003,6779,19,550.0,Déclaration,0.0,0.0
55004,6779,20,550.0,Déclaration,0.0,0.0
55005,6779,21,550.0,Déclaration,0.0,0.0
55006,6779,22,550.0,Déclaration,0.0,0.0
55007,6779,23,550.0,Déclaration,5164.0,9.389090909090909
55040,6789,1,1430.0,Déclaration,523.0,0.3657342657342657
55041,6789,2,1430.0,Déclaration,0.0,0.0
55042,6789,3,1430.0,Déclaration,2207.0,1.5433566433566435
55043,6789,4,1430.0,Déclaration,0.0,0.0
55044,6789,5,1430.0,Déclaration,0.0,0.0
55045,6789,6,1430.0,Déclaration,45016.0,31.47972027972028
55047,6789,8,1430.0,Déclaration,9.0,0.006293706293706294
55048,6789,9,1430.0,Déclaration,61961.0,43.32937062937063
55049,6789,10,1430.0,Déclaration,6955.0,4.863636363636363
55050,6789,11,1430.0,Déclaration,92.0,0.06433566433566433
55051,6789,12,1430.0,Déclaration,4928.0,3.4461538461538463
55052,6789,13,1430.0,Déclaration,1624.0,1.1356643356643357
55053,6789,17,1430.0,Déclaration,4928.0,3.4461538461538463
55054,6789,23,1430.0,Déclaration,2510.0,1.7552447552447552
55055,6793,1,2320.0,Déclaration,3493.0,1.505603448275862
55056,6793,2,2320.0,Déclaration,0.0,0.0
55057,6793,3,2320.0,Déclaration,0.0,0.0
55058,6793,4,2320.0,Déclaration,513.0,0.22112068965517243
55059,6793,5,2320.0,Déclaration,0.0,0.0
55060,6793,6,2320.0,Déclaration,4193.0,1.8073275862068965
55061,6793,7,2320.0,Déclaration,163.0,0.07025862068965517
55134,6809,1,794.0,Déclaration,1152.0,1.45088161209068
55135,6809,2,794.0,Déclaration,20.0,0.02518891687657431
55136,6809,3,794.0,Déclaration,0.0,0.0
55137,6809,4,794.0,Déclaration,5.0,0.006297229219143577
55138,6809,5,794.0,Déclaration,0.0,0.0
55139,6809,6,794.0,Déclaration,87.0,0.10957178841309824
55141,6809,8,794.0,Déclaration,264.0,0.33249370277078083
55142,6809,12,794.0,Déclaration,3.0,0.003778337531486146
55250,6815,1,668.0,Déclaration,593.0,0.8877245508982036
55251,6815,2,668.0,Déclaration,974.0,1.4580838323353293
55252,6815,3,668.0,Déclaration,0.0,0.0
55253,6815,4,668.0,Déclaration,77.0,0.11526946107784432
55254,6815,5,668.0,Déclaration,0.0,0.0
55255,6815,6,668.0,Déclaration,106.0,0.15868263473053892
55256,6815,7,668.0,Déclaration,0.0,0.0
55257,6815,8,668.0,Déclaration,0.0,0.0
55258,6815,9,668.0,Déclaration,0.0,0.0
55259,6815,10,668.0,Déclaration,0.0,0.0
55260,6815,11,668.0,Déclaration,0.0,0.0
55261,6815,12,668.0,Déclaration,0.0,0.0
55262,6815,13,668.0,Déclaration,0.0,0.0
55263,6815,14,668.0,Déclaration,0.0,0.0
55264,6815,15,668.0,Déclaration,0.0,0.0
55265,6815,16,668.0,Déclaration,0.0,0.0
55266,6815,17,668.0,Déclaration,0.0,0.0
55267,6815,18,668.0,Déclaration,0.0,0.0
55268,6815,19,668.0,Déclaration,0.0,0.0
55269,6815,20,668.0,Déclaration,0.0,0.0
55270,6815,21,668.0,Déclaration,0.0,0.0
55271,6815,22,668.0,Déclaration,0.0,0.0
55272,6815,23,668.0,Déclaration,0.0,0.0
55305,6819,1,1021.0,Déclaration,4377.590163,4.2875515798237025
55306,6819,2,1021.0,Déclaration,566.3694812,0.554720353770813
55307,6819,3,1021.0,Déclaration,0.0,0.0
55308,6819,4,1021.0,Déclaration,468.4574,0.45882213516160625
55309,6819,5,1021.0,Déclaration,0.0,0.0
55310,6819,6,1021.0,Déclaration,230.3637872,0.2256256485798237
55311,6819,7,1021.0,Déclaration,8.588392929,0.008411746257590598
55312,6819,8,1021.0,Déclaration,1102.532363,1.0798553996082272
55313,6819,9,1021.0,Déclaration,30434.74974,29.808765661116553
55314,6819,10,1021.0,Déclaration,0.0,0.0
55315,6819,11,1021.0,Déclaration,277.8277934,0.27211341175318315
55316,6819,12,1021.0,Déclaration,5802.886361,5.683532185112634
55317,6819,13,1021.0,Déclaration,2544.17012,2.491841449559256
55318,6819,14,1021.0,Déclaration,0.0,0.0
55319,6819,15,1021.0,Déclaration,0.0,0.0
55320,6819,16,1021.0,Déclaration,0.0,0.0
55321,6819,17,1021.0,Déclaration,6886.491907,6.744850055827619
55323,6819,19,1021.0,Déclaration,1421.503049,1.3922654740450537
55324,6819,20,1021.0,Déclaration,0.0,0.0
55325,6819,21,1021.0,Déclaration,0.0,0.0
55326,6819,22,1021.0,Déclaration,1293.186403,1.266588053868756
55438,6844,1,2174.0,Déclaration,1323.23,0.6086614535418583
55439,6844,2,2174.0,Déclaration,162.44,0.07471941122355105
55440,6844,3,2174.0,Déclaration,0.0,0.0
55441,6844,4,2174.0,Déclaration,159.16,0.07321067157313707
55442,6844,5,2174.0,Déclaration,0.0,0.0
55443,6844,6,2174.0,Déclaration,265.08,0.12193192272309107
55444,6844,7,2174.0,Déclaration,191.58,0.08812327506899724
55468,6849,1,1000.0,Déclaration,25.29,0.02529
55469,6849,2,1000.0,Déclaration,347.5,0.3475
55470,6849,3,1000.0,Déclaration,10143.7,10.1437
55471,6849,4,1000.0,Déclaration,22746.0,22.746
55472,6849,5,1000.0,Déclaration,0.0,0.0
55473,6849,6,1000.0,Déclaration,4867.0,4.867
55474,6849,7,1000.0,Déclaration,55878.0,55.878
55498,6854,1,660.0,Déclaration,1038.0,1.5727272727272728
55499,6854,2,660.0,Déclaration,871.0,1.3196969696969696
55500,6854,3,660.0,Déclaration,0.0,0.0
55501,6854,4,660.0,Déclaration,40.0,0.06060606060606061
55502,6854,5,660.0,Déclaration,0.0,0.0
55503,6854,6,660.0,Déclaration,147.0,0.22272727272727272
55504,6854,7,660.0,Déclaration,0.0,0.0
55541,6857,1,1700.0,Déclaration,992.0,0.5835294117647059
55542,6857,2,1700.0,Déclaration,787.0,0.46294117647058824
55543,6857,3,1700.0,Déclaration,0.0,0.0
55544,6857,4,1700.0,Déclaration,334.0,0.19647058823529412
55545,6857,5,1700.0,Déclaration,0.0,0.0
55546,6857,6,1700.0,Déclaration,1574.0,0.9258823529411765
55547,6857,7,1700.0,Déclaration,0.0,0.0
55548,6857,8,1700.0,Déclaration,972.0,0.571764705882353
55549,6860,1,900.0,Déclaration,89.0,0.09888888888888889
55550,6860,2,900.0,Déclaration,0.0,0.0
55551,6860,3,900.0,Déclaration,0.0,0.0
55552,6860,4,900.0,Déclaration,40.0,0.044444444444444446
55553,6860,5,900.0,Déclaration,0.0,0.0
55554,6860,6,900.0,Déclaration,238.0,0.2644444444444444
55556,6860,8,900.0,Déclaration,41.0,0.04555555555555556
55557,6860,9,900.0,Déclaration,1581.0,1.7566666666666666
55558,6860,10,900.0,Déclaration,3387.0,3.763333333333333
55559,6860,11,900.0,Déclaration,200.0,0.2222222222222222
55560,6860,12,900.0,Déclaration,2.0,0.0022222222222222222
55561,6860,13,900.0,Déclaration,27.0,0.03
55562,6860,14,900.0,Déclaration,0.0,0.0
55563,6860,15,900.0,Déclaration,0.0,0.0
55564,6860,16,900.0,Déclaration,196.0,0.21777777777777776
55565,6860,17,900.0,Déclaration,0.0,0.0
55566,6860,18,900.0,Déclaration,0.0,0.0
55567,6860,19,900.0,Déclaration,0.0,0.0
55568,6860,20,900.0,Déclaration,0.0,0.0
55569,6860,21,900.0,Déclaration,0.0,0.0
55570,6860,22,900.0,Déclaration,399.0,0.44333333333333336
55718,6879,1,790.0,Déclaration,890.96,1.1277974683544305
55719,6879,2,790.0,Déclaration,1024.7,1.2970886075949368
55720,6879,3,790.0,Déclaration,0.0,0.0
55721,6879,4,790.0,Déclaration,0.96,0.0012151898734177214
55722,6879,5,790.0,Déclaration,0.0,0.0
55723,6879,6,790.0,Déclaration,108.25,0.1370253164556962
55815,6887,1,410.0,Déclaration,481.421,1.1741975609756097
55816,6887,2,410.0,Déclaration,1013.055,2.4708658536585366
55817,6887,3,410.0,Déclaration,0.0,0.0
55818,6887,4,410.0,Déclaration,14.661,0.035758536585365853
55819,6887,5,410.0,Déclaration,0.0,0.0
55820,6887,6,410.0,Déclaration,176.673,0.430909756097561
56312,6983,1,533.0,Déclaration,258.8,0.4855534709193246
56313,6983,2,533.0,Déclaration,18.9,0.03545966228893058
56314,6983,3,533.0,Déclaration,60.7,0.11388367729831145
56315,6983,4,533.0,Déclaration,24.4,0.045778611632270164
56316,6983,5,533.0,Déclaration,0.0,0.0
56317,6983,6,533.0,Déclaration,123.7,0.23208255159474672
56318,6983,7,533.0,Déclaration,0.0,0.0
56380,7001,1,579.0,Déclaration,1499.086305,2.589095518134715
56381,7001,2,579.0,Déclaration,11.13983185,0.0192397786701209
56382,7001,3,579.0,Déclaration,3.12,0.00538860103626943
56383,7001,4,579.0,Déclaration,1018.141333,1.7584478981001728
56384,7001,5,579.0,Déclaration,0.0,0.0
56385,7001,6,579.0,Déclaration,1142.57,1.9733506044905007
56556,7037,1,700.0,Déclaration,2937.0,4.195714285714286
56557,7037,2,700.0,Déclaration,135.0,0.19285714285714287
56558,7037,3,700.0,Déclaration,0.0,0.0
56559,7037,4,700.0,Déclaration,0.0,0.0
56560,7037,5,700.0,Déclaration,0.0,0.0
56561,7037,6,700.0,Déclaration,232.0,0.3314285714285714
56600,7041,1,643.0,Déclaration,159.0,0.24727838258164853
56601,7041,2,643.0,Déclaration,165.0,0.25660964230171074
56602,7041,3,643.0,Déclaration,0.0,0.0
56603,7041,4,643.0,Déclaration,65.0,0.10108864696734059
56604,7041,5,643.0,Déclaration,0.0,0.0
56605,7041,6,643.0,Déclaration,70.0,0.1088646967340591
56606,7041,7,643.0,Déclaration,0.0,0.0
56607,7041,8,643.0,Déclaration,152.0,0.2363919129082426
56608,7041,9,643.0,Déclaration,0.0,0.0
56609,7041,10,643.0,Déclaration,0.0,0.0
56610,7041,11,643.0,Déclaration,0.0,0.0
56611,7041,12,643.0,Déclaration,0.0,0.0
56612,7041,13,643.0,Déclaration,0.0,0.0
56613,7041,14,643.0,Déclaration,0.0,0.0
56614,7041,15,643.0,Déclaration,0.0,0.0
56615,7041,16,643.0,Déclaration,0.0,0.0
56616,7041,17,643.0,Déclaration,0.0,0.0
56617,7041,18,643.0,Déclaration,0.0,0.0
56618,7041,19,643.0,Déclaration,0.0,0.0
56619,7041,20,643.0,Déclaration,0.0,0.0
56620,7041,21,643.0,Déclaration,0.0,0.0
56621,7041,22,643.0,Déclaration,0.0,0.0
56622,7041,23,643.0,Déclaration,0.0,0.0
56712,7055,1,1000.0,Déclaration,18933.0,18.933
56713,7055,2,1000.0,Déclaration,2179.0,2.179
56714,7055,3,1000.0,Déclaration,0.0,0.0
56715,7055,4,1000.0,Déclaration,0.0,0.0
56716,7055,5,1000.0,Déclaration,0.0,0.0
56717,7055,6,1000.0,Déclaration,2300.0,2.3
56719,7055,8,1000.0,Déclaration,5577.0,5.577
56727,7068,1,520.0,Déclaration,219.0,0.42115384615384616
56728,7068,2,520.0,Déclaration,0.0,0.0
56729,7068,3,520.0,Déclaration,0.0,0.0
56730,7068,4,520.0,Déclaration,0.0,0.0
56731,7068,5,520.0,Déclaration,0.0,0.0
56732,7068,6,520.0,Déclaration,1419.0,2.728846153846154
56734,7068,8,520.0,Déclaration,155.0,0.2980769230769231
56857,7091,1,524.0,Déclaration,1499.086305,2.8608517270992366
56858,7091,2,524.0,Déclaration,11.13983185,0.02125922108778626
56859,7091,3,524.0,Déclaration,3.12,0.005954198473282443
56860,7091,4,524.0,Déclaration,1018.141333,1.9430178110687024
56861,7091,5,524.0,Déclaration,0.0,0.0
56862,7091,6,524.0,Déclaration,1142.571,2.1804790076335876
56863,7091,7,524.0,Déclaration,0.0,0.0
56864,7091,8,524.0,Déclaration,0.0,0.0
56865,7091,9,524.0,Déclaration,0.0,0.0
56866,7091,10,524.0,Déclaration,0.0,0.0
56867,7091,11,524.0,Déclaration,0.0,0.0
56868,7091,12,524.0,Déclaration,0.0,0.0
56869,7091,13,524.0,Déclaration,0.0,0.0
56870,7091,14,524.0,Déclaration,0.0,0.0
56871,7091,15,524.0,Déclaration,0.0,0.0
56872,7091,16,524.0,Déclaration,0.0,0.0
56873,7091,17,524.0,Déclaration,0.0,0.0
56874,7091,18,524.0,Déclaration,0.0,0.0
56875,7091,19,524.0,Déclaration,0.0,0.0
56876,7091,20,524.0,Déclaration,0.0,0.0
56877,7091,21,524.0,Déclaration,0.0,0.0
56878,7091,22,524.0,Déclaration,0.0,0.0
56879,7091,23,524.0,Déclaration,0.0,0.0
56933,7102,1,1499.0,Déclaration,5491.0,3.6631087391594397
56934,7102,2,1499.0,Déclaration,282.0,0.18812541694462975
56935,7102,3,1499.0,Déclaration,99.0,0.06604402935290193
56936,7102,4,1499.0,Déclaration,213.0,0.14209472981987992
56937,7102,5,1499.0,Déclaration,0.0,0.0
56938,7102,6,1499.0,Déclaration,650.0,0.4336224149432955
56939,7102,7,1499.0,Déclaration,0.0,0.0
56962,7111,1,3700.0,Déclaration,978.0,0.26432432432432434
56963,7111,2,3700.0,Déclaration,381.0,0.10297297297297298
56964,7111,3,3700.0,Déclaration,0.0,0.0
56965,7111,4,3700.0,Déclaration,82.0,0.02216216216216216
56966,7111,5,3700.0,Déclaration,0.0,0.0
56967,7111,6,3700.0,Déclaration,118.0,0.03189189189189189
56969,7111,8,3700.0,Déclaration,311.0,0.08405405405405406
56970,7111,9,3700.0,Déclaration,20471.0,5.532702702702703
56971,7111,10,3700.0,Déclaration,7868.0,2.1264864864864865
56972,7111,11,3700.0,Déclaration,625.0,0.16891891891891891
56973,7111,12,3700.0,Déclaration,47091.0,12.727297297297298
56974,7111,13,3700.0,Déclaration,2390.0,0.6459459459459459
56975,7111,17,3700.0,Déclaration,4138.0,1.1183783783783783
56976,7111,19,3700.0,Déclaration,2411.0,0.6516216216216216
56977,7111,22,3700.0,Déclaration,1611.0,0.4354054054054054
57017,7115,1,874.0,Déclaration,70.41,0.08056064073226545
57018,7115,2,874.0,Déclaration,135.48,0.15501144164759725
57019,7115,3,874.0,Déclaration,0.0,0.0
57020,7115,4,874.0,Déclaration,16.59,0.018981693363844393
57021,7115,5,874.0,Déclaration,0.0,0.0
57022,7115,6,874.0,Déclaration,77.82,0.08903890160183066
57045,7122,1,12800.0,Déclaration,21887.0,1.709921875
57046,7122,2,12800.0,Déclaration,6036.0,0.4715625
57047,7122,3,12800.0,Déclaration,0.0,0.0
57048,7122,4,12800.0,Déclaration,1261.0,0.098515625
57049,7122,5,12800.0,Déclaration,0.0,0.0
57050,7122,6,12800.0,Déclaration,34505.0,2.695703125
57051,7122,7,12800.0,Déclaration,2047.0,0.159921875
57052,7122,8,12800.0,Déclaration,11563.0,0.903359375
57053,7122,9,12800.0,Déclaration,425347.0,33.230234375
57054,7122,10,12800.0,Déclaration,65638.0,5.12796875
57055,7122,11,12800.0,Déclaration,3998.0,0.31234375
57056,7122,12,12800.0,Déclaration,140791.0,10.999296875
57057,7122,13,12800.0,Déclaration,7095.0,0.554296875
57058,7122,18,12800.0,Déclaration,155889.0,12.178828125
57059,7122,19,12800.0,Déclaration,2591.0,0.202421875
57060,7122,22,12800.0,Déclaration,30329.0,2.369453125
57348,7149,1,2000.0,Déclaration,1392.0,0.696
57349,7149,2,2000.0,Déclaration,1095.0,0.5475
57350,7149,3,2000.0,Déclaration,0.0,0.0
57351,7149,4,2000.0,Déclaration,159.0,0.0795
57352,7149,5,2000.0,Déclaration,0.0,0.0
57353,7149,6,2000.0,Déclaration,840.0,0.42
57369,7157,1,950.0,Déclaration,27134.0,28.562105263157896
57370,7157,2,950.0,Déclaration,132.0,0.13894736842105262
57371,7157,3,950.0,Déclaration,0.0,0.0
57372,7157,4,950.0,Déclaration,0.0,0.0
57373,7157,5,950.0,Déclaration,0.0,0.0
57374,7157,6,950.0,Déclaration,1670.0,1.7578947368421052
57375,7157,7,950.0,Déclaration,11240.0,11.83157894736842
57522,7177,1,833.0,Déclaration,6463.0,7.758703481392557
57523,7177,2,833.0,Déclaration,68.0,0.08163265306122448
57524,7177,3,833.0,Déclaration,2650.0,3.1812725090036014
57525,7177,4,833.0,Déclaration,1371.0,1.6458583433373348
57526,7177,5,833.0,Déclaration,0.0,0.0
57527,7177,6,833.0,Déclaration,1515.0,1.8187274909963986
57528,7177,7,833.0,Déclaration,0.0,0.0
57529,7177,8,833.0,Déclaration,1920.0,2.304921968787515
57530,7177,9,833.0,Déclaration,124266.0,149.17887154861944
57531,7177,10,833.0,Déclaration,7289.0,8.750300120048019
57532,7177,11,833.0,Déclaration,295.0,0.35414165666266506
57533,7177,12,833.0,Déclaration,18786.0,22.552220888355343
57534,7177,13,833.0,Déclaration,70.0,0.08403361344537816
57535,7177,14,833.0,Déclaration,0.0,0.0
57536,7177,15,833.0,Déclaration,0.0,0.0
57537,7177,16,833.0,Déclaration,318.0,0.3817527010804322
57538,7177,17,833.0,Déclaration,0.0,0.0
57539,7177,18,833.0,Déclaration,0.0,0.0
57540,7177,19,833.0,Déclaration,0.0,0.0
57541,7177,20,833.0,Déclaration,0.0,0.0
57542,7177,21,833.0,Déclaration,0.0,0.0
57543,7177,22,833.0,Déclaration,1952.0,2.3433373349339734
57544,7177,23,833.0,Déclaration,0.0,0.0
57647,7187,1,933.0,Déclaration,10118.0,10.844587352625938
57648,7187,2,933.0,Déclaration,2917.0,3.1264737406216505
57649,7187,3,933.0,Déclaration,0.0,0.0
57650,7187,4,933.0,Déclaration,124.0,0.13290460878885316
57651,7187,5,933.0,Déclaration,0.0,0.0
57652,7187,6,933.0,Déclaration,6769.0,7.255091103965702
57653,7187,7,933.0,Déclaration,0.0,0.0
57698,7197,1,520.0,Déclaration,0.0,0.0
57699,7197,2,520.0,Déclaration,265.0,0.5096153846153846
57700,7197,3,520.0,Déclaration,0.0,0.0
57701,7197,4,520.0,Déclaration,4.0,0.007692307692307693
57702,7197,5,520.0,Déclaration,0.0,0.0
57703,7197,6,520.0,Déclaration,184.0,0.35384615384615387
57713,7206,1,220.0,Déclaration,15.41035233,0.07004705604545455
57714,7206,2,220.0,Déclaration,20.13548047,0.09152491122727273
57715,7206,3,220.0,Déclaration,0.0,0.0
57716,7206,4,220.0,Déclaration,0.0,0.0
57717,7206,5,220.0,Déclaration,0.0,0.0
57718,7206,6,220.0,Déclaration,522.218,2.3737181818181816
57719,7206,7,220.0,Déclaration,0.0,0.0
57720,7206,8,220.0,Déclaration,0.0,0.0
57721,7206,9,220.0,Déclaration,0.0,0.0
57722,7206,10,220.0,Déclaration,0.0,0.0
57723,7206,11,220.0,Déclaration,0.0,0.0
57724,7206,12,220.0,Déclaration,0.0,0.0
57725,7206,13,220.0,Déclaration,0.0,0.0
57726,7206,14,220.0,Déclaration,0.0,0.0
57727,7206,15,220.0,Déclaration,0.0,0.0
57728,7206,16,220.0,Déclaration,0.0,0.0
57729,7206,17,220.0,Déclaration,0.0,0.0
57730,7206,18,220.0,Déclaration,0.0,0.0
57731,7206,19,220.0,Déclaration,0.0,0.0
57732,7206,20,220.0,Déclaration,0.0,0.0
57733,7206,21,220.0,Déclaration,0.0,0.0
57734,7206,22,220.0,Déclaration,0.0,0.0
57735,7206,23,220.0,Déclaration,0.0,0.0
57736,7207,1,581.0,Déclaration,102.0,0.17555938037865748
57737,7207,2,581.0,Déclaration,72.0,0.12392426850258176
57738,7207,3,581.0,Déclaration,0.0,0.0
57739,7207,4,581.0,Déclaration,0.0,0.0
57740,7207,5,581.0,Déclaration,0.0,0.0
57741,7207,6,581.0,Déclaration,48.0,0.08261617900172118
57742,7207,7,581.0,Déclaration,0.0,0.0
57743,7207,8,581.0,Déclaration,99.0,0.1703958691910499
57744,7207,9,581.0,Déclaration,404.0,0.6953528399311532
57745,7207,10,581.0,Déclaration,660.0,1.1359724612736661
57746,7207,11,581.0,Déclaration,6.0,0.010327022375215147
57747,7207,12,581.0,Déclaration,0.0,0.0
57748,7207,13,581.0,Déclaration,307.0,0.5283993115318416
57749,7207,14,581.0,Déclaration,0.0,0.0
57750,7207,15,581.0,Déclaration,0.0,0.0
57751,7207,16,581.0,Déclaration,243.0,0.41824440619621345
57752,7207,17,581.0,Déclaration,0.0,0.0
57753,7207,18,581.0,Déclaration,0.0,0.0
57754,7207,19,581.0,Déclaration,0.0,0.0
57755,7207,20,581.0,Déclaration,0.0,0.0
57756,7207,21,581.0,Déclaration,0.0,0.0
57757,7207,22,581.0,Déclaration,611.0,1.0516351118760758
57758,7207,23,581.0,Déclaration,0.0,0.0
57776,7210,1,800.0,Déclaration,5610.0,7.0125
57777,7210,2,800.0,Déclaration,214.0,0.2675
57778,7210,3,800.0,Déclaration,0.0,0.0
57779,7210,4,800.0,Déclaration,229.0,0.28625
57780,7210,5,800.0,Déclaration,0.0,0.0
57781,7210,6,800.0,Déclaration,1953.0,2.44125
57782,7210,7,800.0,Déclaration,0.0,0.0
57783,7210,8,800.0,Déclaration,1716.0,2.145
57784,7210,9,800.0,Déclaration,0.0,0.0
57785,7210,10,800.0,Déclaration,0.0,0.0
57786,7210,11,800.0,Déclaration,0.0,0.0
57787,7210,12,800.0,Déclaration,0.0,0.0
57788,7210,13,800.0,Déclaration,0.0,0.0
57789,7210,14,800.0,Déclaration,0.0,0.0
57790,7210,15,800.0,Déclaration,0.0,0.0
57791,7210,16,800.0,Déclaration,0.0,0.0
57792,7210,17,800.0,Déclaration,0.0,0.0
57793,7210,18,800.0,Déclaration,0.0,0.0
57794,7210,19,800.0,Déclaration,0.0,0.0
57795,7210,20,800.0,Déclaration,0.0,0.0
57796,7210,21,800.0,Déclaration,0.0,0.0
57797,7210,22,800.0,Déclaration,0.0,0.0
57798,7210,23,800.0,Déclaration,0.0,0.0
57928,7241,1,615.0,Déclaration,50791.2,82.58731707317072
57929,7241,2,615.0,Déclaration,7701.0,12.521951219512195
57930,7241,3,615.0,Déclaration,0.0,0.0
57931,7241,4,615.0,Déclaration,0.0,0.0
57932,7241,5,615.0,Déclaration,0.0,0.0
57984,7264,1,535.0,Déclaration,62361.0,116.5626168224299
57985,7264,2,535.0,Déclaration,286.0,0.5345794392523364
57986,7264,3,535.0,Déclaration,0.0,0.0
57987,7264,4,535.0,Déclaration,13.0,0.024299065420560748
57988,7264,5,535.0,Déclaration,0.0,0.0
57989,7264,6,535.0,Déclaration,3920.0,7.327102803738318
58095,7286,1,557.0,Déclaration,1792.6,3.2183123877917414
58096,7286,2,557.0,Déclaration,170.8,0.3066427289048474
58097,7286,3,557.0,Déclaration,0.0,0.0
58098,7286,4,557.0,Déclaration,67.9,0.12190305206463196
58099,7286,5,557.0,Déclaration,0.0,0.0
58100,7286,6,557.0,Déclaration,573.6,1.029802513464991
58101,7286,7,557.0,Déclaration,0.0,0.0
58102,7286,8,557.0,Déclaration,0.0,0.0
58103,7286,9,557.0,Déclaration,0.0,0.0
58104,7286,10,557.0,Déclaration,0.0,0.0
58105,7286,11,557.0,Déclaration,0.0,0.0
58106,7286,12,557.0,Déclaration,0.0,0.0
58107,7286,13,557.0,Déclaration,0.0,0.0
58108,7286,14,557.0,Déclaration,0.0,0.0
58109,7286,15,557.0,Déclaration,0.0,0.0
58110,7286,16,557.0,Déclaration,0.0,0.0
58111,7286,17,557.0,Déclaration,0.0,0.0
58112,7286,18,557.0,Déclaration,0.0,0.0
58113,7286,19,557.0,Déclaration,0.0,0.0
58114,7286,20,557.0,Déclaration,0.0,0.0
58115,7286,21,557.0,Déclaration,0.0,0.0
58116,7286,22,557.0,Déclaration,0.0,0.0
58117,7286,23,557.0,Déclaration,0.0,0.0
58199,7311,1,644.0,Déclaration,1282.0,1.9906832298136645
58200,7311,2,644.0,Déclaration,855.0,1.3276397515527951
58201,7311,3,644.0,Déclaration,0.0,0.0
58202,7311,4,644.0,Déclaration,13.0,0.020186335403726708
58203,7311,5,644.0,Déclaration,0.0,0.0
58204,7311,6,644.0,Déclaration,179.0,0.2779503105590062
